time	EMPTY_DRIVE	PICKUP	OCCUPIED_DRIVE	DROPOFF	STAY	UNPLANNED
07:00	0.0	1.0	4.0	0.0	20.0	0.0
07:05	1.0	1.0	2.0	0.0	21.0	0.0
07:10	0.0	0.0	2.0	0.0	23.0	0.0
07:15	1.0	0.0	0.0	1.0	23.0	0.0
07:20	2.0	0.0	1.0	0.0	22.0	0.0
07:25	0.0	0.0	2.0	0.0	23.0	0.0
07:30	0.0	0.0	2.0	1.0	22.0	0.0
07:35	2.0	0.0	0.0	1.0	22.0	0.0
07:40	0.0	2.0	2.0	0.0	21.0	0.0
07:45	1.0	0.0	3.0	0.0	21.0	0.0
07:50	1.0	0.0	1.0	1.0	22.0	0.0
07:55	2.0	1.0	1.0	0.0	21.0	0.0
08:00	0.0	0.0	5.0	1.0	19.0	0.0
08:05	0.0	2.0	3.0	1.0	19.0	0.0
08:10	2.0	1.0	0.0	0.0	22.0	0.0
08:15	1.0	1.0	3.0	0.0	20.0	0.0
08:20	2.0	0.0	3.0	0.0	20.0	0.0
08:25	0.0	1.0	3.0	0.0	21.0	0.0
08:30	1.0	2.0	0.0	1.0	21.0	0.0
08:35	0.0	3.0	4.0	0.0	18.0	0.0
08:40	2.0	2.0	3.0	2.0	16.0	0.0
08:45	3.0	0.0	5.0	0.0	17.0	0.0
08:50	1.0	1.0	6.0	0.0	17.0	0.0
08:55	1.0	2.0	5.0	1.0	16.0	0.0
09:00	5.0	0.0	4.0	1.0	15.0	0.0
09:05	3.0	1.0	6.0	1.0	14.0	0.0
09:10	2.0	3.0	3.0	1.0	16.0	0.0
09:15	1.0	3.0	6.0	0.0	15.0	0.0
09:20	2.0	2.0	9.0	1.0	11.0	0.0
09:25	2.0	1.0	3.0	1.0	18.0	0.0
09:30	0.0	1.0	4.0	0.0	20.0	0.0
09:35	2.0	1.0	0.0	0.0	22.0	0.0
09:40	0.0	1.0	4.0	0.0	20.0	0.0
09:45	2.0	0.0	2.0	1.0	20.0	0.0
09:50	0.0	2.0	2.0	0.0	21.0	0.0
09:55	0.0	1.0	2.0	1.0	21.0	0.0
10:00	1.0	3.0	1.0	1.0	19.0	0.0
10:05	0.0	1.0	5.0	1.0	18.0	0.0
10:10	2.0	1.0	4.0	0.0	18.0	0.0
10:15	0.0	1.0	5.0	1.0	18.0	0.0
10:20	3.0	0.0	2.0	1.0	19.0	0.0
10:25	3.0	4.0	4.0	0.0	14.0	0.0
10:30	6.0	1.0	9.0	1.0	8.0	0.0
10:35	0.0	3.0	8.0	1.0	13.0	0.0
10:40	1.0	0.0	4.0	0.0	20.0	0.0
10:45	0.0	2.0	2.0	0.0	21.0	0.0
10:50	1.0	1.0	3.0	0.0	20.0	0.0
10:55	0.0	1.0	3.0	1.0	20.0	0.0
11:00	1.0	0.0	2.0	0.0	22.0	0.0
11:05	1.0	1.0	2.0	1.0	20.0	0.0
11:10	0.0	1.0	4.0	0.0	20.0	0.0
11:15	1.0	0.0	3.0	1.0	20.0	0.0
11:20	3.0	1.0	1.0	0.0	20.0	0.0
11:25	2.0	0.0	5.0	0.0	18.0	0.0
11:30	0.0	2.0	2.0	1.0	20.0	0.0
11:35	1.0	0.0	4.0	0.0	20.0	0.0
11:40	1.0	1.0	3.0	0.0	20.0	0.0
11:45	0.0	1.0	1.0	1.0	22.0	0.0
11:50	0.0	1.0	2.0	0.0	22.0	0.0
11:55	1.0	0.0	1.0	0.0	23.0	0.0
12:00	0.0	3.0	3.0	0.0	19.0	0.0
12:05	0.0	0.0	2.0	2.0	21.0	0.0
12:10	0.0	1.0	0.0	0.0	24.0	0.0
12:15	1.0	0.0	0.0	1.0	23.0	0.0
12:20	0.0	0.0	1.0	0.0	24.0	0.0
12:25	0.0	0.0	1.0	0.0	24.0	0.0
12:30	0.0	0.0	0.0	0.0	25.0	0.0
12:35	0.0	0.0	0.0	0.0	25.0	0.0
12:40	1.0	0.0	0.0	0.0	24.0	0.0
12:45	0.0	0.0	1.0	0.0	24.0	0.0
12:50	1.0	1.0	0.0	1.0	22.0	0.0
12:55	2.0	0.0	3.0	0.0	20.0	0.0
13:00	0.0	0.0	3.0	0.0	22.0	0.0
13:05	0.0	0.0	3.0	1.0	21.0	0.0
13:10	0.0	2.0	1.0	1.0	21.0	0.0
13:15	0.0	1.0	2.0	0.0	22.0	0.0
13:20	0.0	0.0	2.0	0.0	23.0	0.0
13:25	1.0	0.0	1.0	0.0	23.0	0.0
13:30	0.0	2.0	2.0	0.0	21.0	0.0
13:35	0.0	2.0	3.0	0.0	20.0	0.0
13:40	0.0	0.0	0.0	2.0	23.0	0.0
13:45	1.0	0.0	1.0	0.0	23.0	0.0
13:50	0.0	1.0	2.0	0.0	22.0	0.0
13:55	0.0	0.0	2.0	0.0	23.0	0.0
14:00	1.0	0.0	1.0	0.0	23.0	0.0
14:05	22.0	0.0	2.0	0.0	1.0	0.0
14:10	9.0	3.0	12.0	1.0	0.0	0.0
14:15	3.0	5.0	17.0	0.0	0.0	0.0
14:20	0.0	1.0	10.0	5.0	9.0	0.0
14:25	1.0	0.0	2.0	6.0	16.0	0.0
14:30	3.0	0.0	1.0	0.0	21.0	0.0
14:35	2.0	0.0	3.0	0.0	20.0	0.0
14:40	0.0	1.0	2.0	0.0	22.0	0.0
14:45	1.0	1.0	2.0	0.0	21.0	0.0
14:50	3.0	1.0	1.0	0.0	20.0	0.0
14:55	5.0	1.0	4.0	0.0	15.0	0.0
15:00	1.0	2.0	4.0	1.0	17.0	0.0
15:05	0.0	3.0	5.0	0.0	17.0	0.0
15:10	5.0	1.0	4.0	0.0	15.0	0.0
15:15	2.0	3.0	4.0	0.0	16.0	0.0
15:20	2.0	2.0	3.0	1.0	17.0	0.0
15:25	0.0	2.0	3.0	0.0	20.0	0.0
15:30	2.0	1.0	3.0	0.0	19.0	0.0
15:35	0.0	2.0	3.0	0.0	20.0	0.0
15:40	2.0	1.0	3.0	0.0	19.0	0.0
15:45	0.0	2.0	2.0	1.0	20.0	0.0
15:50	0.0	2.0	2.0	0.0	21.0	0.0
15:55	2.0	2.0	2.0	1.0	18.0	0.0
16:00	2.0	2.0	2.0	2.0	17.0	0.0
16:05	0.0	1.0	6.0	2.0	16.0	0.0
16:10	1.0	2.0	2.0	1.0	19.0	0.0
16:15	0.0	0.0	5.0	0.0	20.0	0.0
16:20	3.0	3.0	1.0	1.0	17.0	0.0
16:25	3.0	1.0	6.0	0.0	15.0	0.0
16:30	3.0	2.0	5.0	3.0	12.0	0.0
16:35	1.0	0.0	7.0	0.0	17.0	0.0
16:40	1.0	3.0	3.0	3.0	15.0	0.0
16:45	3.0	1.0	4.0	1.0	16.0	0.0
16:50	4.0	0.0	6.0	0.0	15.0	0.0
16:55	4.0	2.0	5.0	0.0	14.0	0.0
17:00	0.0	2.0	7.0	1.0	15.0	0.0
17:05	1.0	1.0	2.0	1.0	20.0	1.0
17:10	0.0	2.0	1.0	1.0	21.0	0.0
17:15	2.0	0.0	3.0	0.0	20.0	0.0
17:20	2.0	0.0	5.0	0.0	18.0	0.0
17:25	3.0	2.0	7.0	1.0	12.0	0.0
17:30	4.0	2.0	5.0	0.0	14.0	0.0
17:35	0.0	3.0	7.0	0.0	15.0	0.0
17:40	1.0	1.0	5.0	1.0	17.0	0.0
17:45	0.0	0.0	3.0	0.0	22.0	0.0
17:50	0.0	0.0	1.0	1.0	23.0	0.0
17:55	2.0	2.0	1.0	0.0	20.0	0.0
18:00	3.0	2.0	5.0	0.0	15.0	0.0
18:05	3.0	0.0	7.0	0.0	15.0	0.0
18:10	0.0	1.0	2.0	2.0	20.0	0.0
18:15	0.0	4.0	1.0	0.0	20.0	0.0
18:20	1.0	1.0	3.0	0.0	20.0	0.0
18:25	3.0	1.0	2.0	0.0	19.0	0.0
18:30	1.0	0.0	3.0	0.0	21.0	0.0
18:35	1.0	1.0	2.0	0.0	21.0	0.0
18:40	1.0	1.0	3.0	0.0	20.0	0.0
18:45	0.0	1.0	2.0	1.0	21.0	0.0
18:50	1.0	1.0	2.0	1.0	20.0	0.0
18:55	0.0	2.0	3.0	0.0	20.0	0.0
19:00	0.0	0.0	4.0	0.0	21.0	0.0
19:05	0.0	0.0	0.0	0.0	25.0	0.0
19:10	0.0	1.0	1.0	0.0	23.0	0.0
19:15	0.0	1.0	1.0	0.0	23.0	0.0
19:20	0.0	0.0	1.0	0.0	24.0	0.0
19:25	0.0	0.0	0.0	0.0	25.0	0.0
19:30	0.0	2.0	1.0	0.0	22.0	0.0
19:35	0.0	0.0	3.0	0.0	22.0	0.0
19:40	0.0	2.0	0.0	1.0	22.0	0.0
19:45	0.0	0.0	2.0	0.0	23.0	0.0
19:50	0.0	0.0	2.0	0.0	23.0	0.0
19:55	0.0	1.0	0.0	2.0	22.0	0.0
20:00	1.0	0.0	3.0	0.0	21.0	0.0
20:05	0.0	0.0	2.0	0.0	23.0	0.0
20:10	0.0	0.0	0.0	1.0	24.0	0.0
20:15	0.0	0.0	0.0	0.0	25.0	0.0
20:20	0.0	0.0	0.0	0.0	25.0	0.0
20:25	0.0	0.0	0.0	0.0	25.0	0.0
20:30	0.0	0.0	0.0	0.0	25.0	0.0
20:35	0.0	0.0	0.0	0.0	25.0	0.0
20:40	0.0	0.0	0.0	0.0	25.0	0.0
20:45	0.0	0.0	0.0	0.0	25.0	0.0
20:50	0.0	0.0	0.0	0.0	25.0	0.0
20:55	0.0	0.0	0.0	0.0	25.0	0.0
21:00	0.0	0.0	0.0	0.0	25.0	0.0
21:05	0.0	0.0	0.0	0.0	25.0	0.0
21:10	0.0	0.0	0.0	0.0	25.0	0.0
21:15	0.0	0.0	0.0	0.0	25.0	0.0
21:20	0.0	0.0	0.0	0.0	25.0	0.0
21:25	0.0	0.0	0.0	0.0	25.0	0.0
21:30	0.0	0.0	0.0	0.0	25.0	0.0
21:35	0.0	0.0	0.0	0.0	25.0	0.0
21:40	0.0	0.0	0.0	0.0	25.0	0.0
21:45	0.0	0.0	0.0	0.0	25.0	0.0
21:50	0.0	0.0	0.0	0.0	25.0	0.0
21:55	0.0	0.0	0.0	0.0	25.0	0.0
22:00	0.0	0.0	0.0	0.0	25.0	0.0
22:05	0.0	0.0	0.0	0.0	25.0	0.0
22:10	0.0	0.0	0.0	0.0	25.0	0.0
22:15	0.0	0.0	0.0	0.0	25.0	0.0
22:20	0.0	0.0	0.0	0.0	25.0	0.0
22:25	0.0	0.0	0.0	0.0	25.0	0.0
22:30	0.0	0.0	0.0	0.0	25.0	0.0
22:35	0.0	0.0	0.0	0.0	25.0	0.0
22:40	0.0	0.0	0.0	0.0	25.0	0.0
22:45	0.0	0.0	0.0	0.0	25.0	0.0
22:50	0.0	0.0	0.0	0.0	25.0	0.0
22:55	0.0	0.0	0.0	0.0	25.0	0.0
23:00	0.0	0.0	0.0	0.0	25.0	0.0
23:05	0.0	0.0	0.0	0.0	25.0	0.0
23:10	0.0	0.0	0.0	0.0	25.0	0.0
23:15	0.0	0.0	0.0	0.0	25.0	0.0
23:20	0.0	0.0	0.0	0.0	25.0	0.0
23:25	0.0	0.0	0.0	0.0	25.0	0.0
23:30	0.0	0.0	0.0	0.0	25.0	0.0
23:35	0.0	0.0	0.0	0.0	25.0	0.0
23:40	0.0	0.0	0.0	0.0	25.0	0.0
23:45	0.0	0.0	0.0	0.0	25.0	0.0
23:50	0.0	0.0	0.0	0.0	25.0	0.0
23:55	0.0	0.0	0.0	0.0	25.0	0.0
24:00	0.0	0.0	0.0	0.0	25.0	0.0
24:05	0.0	0.0	0.0	0.0	25.0	0.0
24:10	0.0	0.0	0.0	0.0	25.0	0.0
24:15	0.0	0.0	0.0	0.0	25.0	0.0
24:20	0.0	0.0	0.0	0.0	25.0	0.0
24:25	0.0	0.0	0.0	0.0	25.0	0.0
24:30	0.0	0.0	0.0	0.0	25.0	0.0
24:35	0.0	0.0	0.0	0.0	25.0	0.0
24:40	0.0	0.0	0.0	0.0	25.0	0.0
24:45	0.0	0.0	0.0	0.0	25.0	0.0
24:50	0.0	0.0	0.0	0.0	25.0	0.0
24:55	0.0	0.0	0.0	0.0	25.0	0.0
25:00	0.0	0.0	0.0	0.0	25.0	0.0
25:05	0.0	0.0	0.0	0.0	25.0	0.0
25:10	0.0	0.0	0.0	0.0	25.0	0.0
25:15	0.0	0.0	0.0	0.0	25.0	0.0
25:20	0.0	0.0	0.0	0.0	25.0	0.0
25:25	0.0	0.0	0.0	0.0	25.0	0.0
25:30	0.0	0.0	0.0	0.0	25.0	0.0
25:35	0.0	0.0	0.0	0.0	25.0	0.0
25:40	0.0	0.0	0.0	0.0	25.0	0.0
25:45	0.0	0.0	0.0	0.0	25.0	0.0
25:50	0.0	0.0	0.0	0.0	25.0	0.0
25:55	0.0	0.0	0.0	0.0	25.0	0.0
26:00	0.0	0.0	0.0	0.0	25.0	0.0
26:05	0.0	0.0	0.0	0.0	25.0	0.0
26:10	0.0	0.0	0.0	0.0	25.0	0.0
26:15	0.0	0.0	0.0	0.0	25.0	0.0
26:20	0.0	0.0	0.0	0.0	25.0	0.0
26:25	0.0	0.0	0.0	0.0	25.0	0.0
26:30	0.0	0.0	0.0	0.0	25.0	0.0
26:35	0.0	0.0	0.0	0.0	25.0	0.0
26:40	0.0	0.0	0.0	0.0	25.0	0.0
26:45	0.0	0.0	0.0	0.0	25.0	0.0
26:50	0.0	0.0	0.0	0.0	25.0	0.0
26:55	0.0	0.0	0.0	0.0	25.0	0.0
27:00	0.0	0.0	0.0	0.0	25.0	0.0
27:05	0.0	0.0	0.0	0.0	25.0	0.0
27:10	0.0	0.0	0.0	0.0	25.0	0.0
27:15	0.0	0.0	0.0	0.0	25.0	0.0
27:20	0.0	0.0	0.0	0.0	25.0	0.0
27:25	0.0	0.0	0.0	0.0	25.0	0.0
27:30	0.0	0.0	0.0	0.0	25.0	0.0
27:35	0.0	0.0	0.0	0.0	25.0	0.0
27:40	0.0	0.0	0.0	0.0	25.0	0.0
27:45	0.0	0.0	0.0	0.0	25.0	0.0
27:50	0.0	0.0	0.0	0.0	25.0	0.0
27:55	0.0	0.0	0.0	0.0	25.0	0.0
28:00	0.0	0.0	0.0	0.0	25.0	0.0
28:05	0.0	0.0	0.0	0.0	25.0	0.0
28:10	0.0	0.0	0.0	0.0	25.0	0.0
28:15	0.0	0.0	0.0	0.0	25.0	0.0
28:20	0.0	0.0	0.0	0.0	25.0	0.0
28:25	0.0	0.0	0.0	0.0	25.0	0.0
28:30	0.0	0.0	0.0	0.0	25.0	0.0
28:35	0.0	0.0	0.0	0.0	25.0	0.0
28:40	0.0	0.0	0.0	0.0	25.0	0.0
28:45	0.0	0.0	0.0	0.0	25.0	0.0
28:50	0.0	0.0	0.0	0.0	25.0	0.0
28:55	0.0	0.0	0.0	0.0	25.0	0.0
29:00	0.0	0.0	0.0	0.0	25.0	0.0
